# Países;Fecha;Super 95;Super 95 (Sin imp.);Diesel;Diesel (Sin imp.);Diesel Cal.;Diesel Cal. (Sin imp.)
Eslovenia;04/06/2012;1,427€;0,688€;1,309€;0,718€;0,991€;0,677€
Eslovenia;28/05/2012;1,435€;0,701€;1,320€;0,736€;1,003€;0,698€
Eslovenia;21/05/2012;1,435€;0,701€;1,320€;0,736€;1,003€;0,698€
Eslovenia;14/05/2012;1,488€;0,745€;1,337€;0,750€;1,021€;0,713€
Eslovenia;07/05/2012;1,488€;0,745€;1,337€;0,750€;1,021€;0,713€
Eslovenia;30/04/2012;1,536€;0,785€;1,344€;0,756€;1,029€;0,720€
Eslovenia;23/04/2012;1,536€;0,785€;1,344€;0,756€;1,029€;0,720€
Eslovenia;16/04/2012;1,528€;0,779€;1,358€;0,767€;1,040€;0,729€
Eslovenia;02/04/2012;1,493€;0,750€;1,365€;0,773€;1,042€;0,730€
Eslovenia;26/03/2012;1,493€;0,750€;1,365€;0,773€;1,042€;0,730€
Eslovenia;19/03/2012;1,463€;0,725€;1,343€;0,755€;1,026€;0,717€
Eslovenia;12/03/2012;1,463€;0,725€;1,343€;0,755€;1,026€;0,717€
Eslovenia;05/03/2012;1,438€;0,704€;1,335€;0,748€;1,023€;0,715€
Eslovenia;27/02/2012;1,438€;0,704€;1,335€;0,748€;1,023€;0,715€
Eslovenia;20/02/2012;1,412€;0,682€;1,302€;0,721€;0,990€;0,687€
Eslovenia;13/02/2012;1,412€;0,682€;1,302€;0,721€;0,990€;0,687€
Eslovenia;06/02/2012;1,406€;0,677€;1,324€;0,739€;1,011€;0,705€
Eslovenia;30/01/2012;1,406€;0,677€;1,324€;0,739€;1,011€;0,705€
Eslovenia;23/01/2012;1,380€;0,655€;1,305€;0,723€;0,988€;0,685€
Eslovenia;16/01/2012;1,380€;0,655€;1,305€;0,723€;0,988€;0,685€
Eslovenia;09/01/2012;1,342€;0,624€;1,277€;0,700€;0,945€;0,654€
Eslovenia;16/12/2013;1,446€;0,633€;1,387€;0,693€;1,015€;0,658€
Eslovenia;09/12/2013;1,441€;0,628€;1,368€;0,677€;0,996€;0,642€
Eslovenia;02/12/2013;1,441€;0,628€;1,368€;0,677€;0,996€;0,642€
Eslovenia;25/11/2013;1,416€;0,608€;1,357€;0,668€;0,988€;0,635€
Eslovenia;18/11/2013;1,416€;0,608€;1,357€;0,668€;0,988€;0,635€
Eslovenia;11/11/2013;1,439€;0,627€;1,365€;0,680€;0,995€;0,647€
Eslovenia;04/11/2013;1,439€;0,627€;1,365€;0,680€;0,995€;0,647€
Eslovenia;28/10/2013;1,444€;0,631€;1,370€;0,684€;0,999€;0,650€
Eslovenia;21/10/2013;1,444€;0,631€;1,370€;0,684€;0,999€;0,650€
Eslovenia;14/10/2013;1,448€;0,634€;1,378€;0,691€;1,001€;0,651€
Eslovenia;07/10/2013;1,448€;0,634€;1,378€;0,691€;1,001€;0,651€
Eslovenia;30/09/2013;1,487€;0,666€;1,418€;0,724€;1,038€;0,682€
Eslovenia;23/09/2013;1,487€;0,666€;1,418€;0,724€;1,038€;0,682€
Eslovenia;16/09/2013;1,523€;0,696€;1,406€;0,714€;1,025€;0,671€
Eslovenia;09/09/2013;1,523€;0,696€;1,406€;0,714€;1,025€;0,671€
Eslovenia;02/09/2013;1,496€;0,666€;1,389€;0,695€;1,009€;0,653€
Eslovenia;26/08/2013;1,496€;0,666€;1,389€;0,695€;1,009€;0,653€
Eslovenia;19/08/2013;1,514€;0,681€;1,389€;0,695€;1,011€;0,655€
Eslovenia;12/08/2013;1,514€;0,681€;1,389€;0,695€;1,011€;0,655€
Eslovenia;05/08/2013;1,518€;0,694€;1,392€;0,706€;1,014€;0,666€
Eslovenia;29/07/2013;1,518€;0,694€;1,392€;0,706€;1,014€;0,666€
Eslovenia;22/07/2013;1,493€;0,654€;1,376€;0,680€;1,001€;0,644€
Eslovenia;15/07/2013;1,493€;0,654€;1,376€;0,680€;1,001€;0,644€
Eslovenia;08/07/2013;1,495€;0,655€;1,366€;0,671€;0,986€;0,632€
Eslovenia;01/07/2013;1,495€;0,655€;1,366€;0,671€;0,986€;0,632€
Eslovenia;24/06/2013;1,484€;0,667€;1,345€;0,673€;0,973€;0,635€
Eslovenia;17/06/2013;1,484€;0,667€;1,345€;0,673€;0,973€;0,635€
Eslovenia;10/06/2013;1,479€;0,663€;1,351€;0,678€;0,978€;0,639€
Eslovenia;03/06/2013;1,479€;0,663€;1,351€;0,678€;0,978€;0,639€
Eslovenia;27/05/2013;1,463€;0,636€;1,341€;0,660€;0,968€;0,622€
Eslovenia;20/05/2013;1,463€;0,636€;1,341€;0,660€;0,968€;0,622€
Eslovenia;13/05/2013;1,461€;0,634€;1,332€;0,653€;0,958€;0,614€
Eslovenia;06/05/2013;1,461€;0,634€;1,332€;0,653€;0,958€;0,614€
Eslovenia;29/04/2013;1,492€;0,660€;1,372€;0,686€;1,003€;0,652€
Eslovenia;22/04/2013;1,492€;0,660€;1,372€;0,686€;1,003€;0,652€
Eslovenia;15/04/2013;1,514€;0,696€;1,381€;0,700€;1,009€;0,661€
Eslovenia;08/04/2013;1,514€;0,696€;1,381€;0,700€;1,009€;0,661€
Eslovenia;01/04/2013;1,505€;0,688€;1,381€;0,712€;1,009€;0,667€
Eslovenia;25/03/2013;1,505€;0,688€;1,381€;0,712€;1,009€;0,667€
Eslovenia;18/03/2013;1,547€;0,723€;1,402€;0,729€;1,032€;0,686€
Eslovenia;11/03/2013;1,547€;0,723€;1,402€;0,729€;1,032€;0,686€
Eslovenia;04/03/2013;1,549€;0,725€;1,411€;0,737€;1,052€;0,702€
Eslovenia;25/02/2013;1,549€;0,725€;1,411€;0,737€;1,052€;0,702€
Eslovenia;18/02/2013;1,549€;0,706€;1,411€;0,720€;1,052€;0,684€
Eslovenia;11/02/2013;1,549€;0,706€;1,411€;0,720€;1,052€;0,684€
Eslovenia;04/02/2013;1,516€;0,679€;1,407€;0,717€;1,050€;0,683€
Eslovenia;28/01/2013;1,516€;0,679€;1,407€;0,717€;1,050€;0,683€
Eslovenia;21/01/2013;1,501€;0,666€;1,395€;0,707€;1,033€;0,668€
Eslovenia;14/01/2013;1,501€;0,666€;1,395€;0,707€;1,033€;0,668€
Eslovenia;07/01/2013;1,486€;0,658€;1,385€;0,703€;1,005€;0,665€
Eslovenia;29/12/2014;1,362€;0,516€;1,286€;0,555€;0,951€;0,515€
Eslovenia;22/12/2014;1,362€;0,516€;1,286€;0,555€;0,951€;0,515€
Eslovenia;15/12/2014;1,362€;0,516€;1,286€;0,555€;0,951€;0,515€
Eslovenia;08/12/2014;1,403€;0,551€;1,332€;0,594€;0,995€;0,551€
Eslovenia;01/12/2014;1,403€;0,551€;1,332€;0,594€;0,995€;0,551€
Eslovenia;24/11/2014;1,431€;0,574€;1,351€;0,610€;1,016€;0,568€
Eslovenia;17/11/2014;1,431€;0,574€;1,351€;0,610€;1,016€;0,568€
Eslovenia;10/11/2014;1,428€;0,572€;1,345€;0,606€;1,008€;0,562€
Eslovenia;03/11/2014;1,428€;0,572€;1,345€;0,606€;1,008€;0,562€
Eslovenia;27/10/2014;1,447€;0,619€;1,359€;0,639€;1,022€;0,596€
Eslovenia;20/10/2014;1,447€;0,619€;1,359€;0,639€;1,022€;0,596€
Eslovenia;13/10/2014;1,447€;0,628€;1,359€;0,648€;1,022€;0,607€
Eslovenia;06/10/2014;1,447€;0,628€;1,359€;0,648€;1,022€;0,607€
Eslovenia;29/09/2014;1,447€;0,638€;1,359€;0,659€;1,022€;0,620€
Eslovenia;22/09/2014;1,447€;0,638€;1,359€;0,659€;1,022€;0,620€
Eslovenia;15/09/2014;1,441€;0,633€;1,355€;0,655€;1,019€;0,617€
Eslovenia;08/09/2014;1,441€;0,633€;1,355€;0,655€;1,019€;0,617€
Eslovenia;01/09/2014;1,443€;0,636€;1,360€;0,660€;1,024€;0,621€
Eslovenia;25/08/2014;1,443€;0,636€;1,360€;0,660€;1,024€;0,621€
Eslovenia;18/08/2014;1,463€;0,652€;1,365€;0,665€;1,031€;0,627€
Eslovenia;11/08/2014;1,463€;0,652€;1,365€;0,665€;1,031€;0,627€
Eslovenia;04/08/2014;1,478€;0,665€;1,356€;0,658€;1,020€;0,618€
Eslovenia;28/07/2014;1,478€;0,665€;1,356€;0,658€;1,020€;0,618€
Eslovenia;21/07/2014;1,498€;0,682€;1,377€;0,675€;1,043€;0,637€
Eslovenia;14/07/2014;1,498€;0,682€;1,377€;0,675€;1,043€;0,637€
Eslovenia;07/07/2014;1,498€;0,672€;1,377€;0,673€;1,044€;0,638€
Eslovenia;30/06/2014;1,498€;0,672€;1,377€;0,673€;1,044€;0,638€
Eslovenia;23/06/2014;1,487€;0,653€;1,365€;0,654€;1,032€;0,619€
Eslovenia;16/06/2014;1,487€;0,653€;1,365€;0,654€;1,032€;0,619€
Eslovenia;09/06/2014;1,483€;0,652€;1,376€;0,666€;1,020€;0,629€
Eslovenia;02/06/2014;1,483€;0,652€;1,376€;0,666€;1,020€;0,629€
Eslovenia;26/05/2014;1,470€;0,642€;1,363€;0,655€;1,006€;0,617€
Eslovenia;19/05/2014;1,470€;0,642€;1,363€;0,655€;1,006€;0,617€
Eslovenia;12/05/2014;1,495€;0,662€;1,378€;0,667€;1,019€;0,628€
Eslovenia;05/05/2014;1,495€;0,662€;1,378€;0,667€;1,019€;0,628€
Eslovenia;28/04/2014;1,477€;0,648€;1,366€;0,657€;1,003€;0,615€
Eslovenia;14/04/2014;1,454€;0,639€;1,345€;0,658€;1,002€;0,616€
Eslovenia;07/04/2014;1,454€;0,639€;1,345€;0,658€;1,002€;0,616€
Eslovenia;31/03/2014;1,451€;0,637€;1,351€;0,663€;1,010€;0,623€
Eslovenia;24/03/2014;1,451€;0,637€;1,351€;0,663€;1,010€;0,623€
Eslovenia;17/03/2014;1,463€;0,646€;1,332€;0,677€;1,010€;0,639€
Eslovenia;10/03/2014;1,463€;0,646€;1,332€;0,677€;1,010€;0,639€
Eslovenia;03/03/2014;1,450€;0,636€;1,325€;0,672€;1,008€;0,637€
Eslovenia;24/02/2014;1,450€;0,636€;1,325€;0,672€;1,008€;0,637€
Eslovenia;17/02/2014;1,440€;0,628€;1,326€;0,672€;1,009€;0,638€
Eslovenia;10/02/2014;1,440€;0,628€;1,326€;0,672€;1,009€;0,638€
Eslovenia;03/02/2014;1,434€;0,623€;1,359€;0,670€;1,004€;0,634€
Eslovenia;27/01/2014;1,434€;0,623€;1,359€;0,670€;1,004€;0,634€
Eslovenia;20/01/2014;1,450€;0,636€;1,376€;0,684€;1,022€;0,648€
Eslovenia;13/01/2014;1,450€;0,636€;1,376€;0,684€;1,022€;0,648€
Eslovenia;06/01/2014;1,435€;0,624€;1,370€;0,679€;0,997€;0,643€
Eslovenia;14/12/2015;1,220€;0,440€;1,099€;0,425€;0,810€;0,387€
Eslovenia;07/12/2015;1,205€;0,427€;1,113€;0,436€;0,818€;0,393€
Eslovenia;30/11/2015;1,216€;0,436€;1,121€;0,443€;0,827€;0,401€
Eslovenia;23/11/2015;1,216€;0,436€;1,121€;0,443€;0,827€;0,401€
Eslovenia;16/11/2015;1,216€;0,436€;1,121€;0,443€;0,827€;0,401€
Eslovenia;09/11/2015;1,199€;0,422€;1,106€;0,430€;0,815€;0,391€
Eslovenia;02/11/2015;1,199€;0,422€;1,106€;0,430€;0,815€;0,391€
Eslovenia;26/10/2015;1,224€;0,443€;1,133€;0,452€;0,840€;0,417€
Eslovenia;19/10/2015;1,224€;0,443€;1,133€;0,452€;0,840€;0,417€
Eslovenia;12/10/2015;1,217€;0,437€;1,128€;0,448€;0,831€;0,409€
Eslovenia;05/10/2015;1,217€;0,437€;1,128€;0,448€;0,831€;0,409€
Eslovenia;28/09/2015;1,241€;0,457€;1,146€;0,463€;0,831€;0,423€
Eslovenia;21/09/2015;1,241€;0,457€;1,146€;0,463€;0,831€;0,423€
Eslovenia;14/09/2015;1,232€;0,449€;1,121€;0,443€;0,803€;0,400€
Eslovenia;07/09/2015;1,232€;0,449€;1,121€;0,443€;0,803€;0,400€
Eslovenia;31/08/2015;1,287€;0,495€;1,152€;0,468€;0,803€;0,424€
Eslovenia;24/08/2015;1,287€;0,495€;1,152€;0,468€;0,803€;0,424€
Eslovenia;17/08/2015;1,331€;0,531€;1,178€;0,489€;0,834€;0,449€
Eslovenia;10/08/2015;1,331€;0,531€;1,178€;0,489€;0,834€;0,449€
Eslovenia;03/08/2015;1,353€;0,566€;1,187€;0,504€;0,844€;0,466€
Eslovenia;27/07/2015;1,353€;0,566€;1,187€;0,504€;0,844€;0,466€
Eslovenia;20/07/2015;1,353€;0,566€;1,222€;0,533€;0,875€;0,492€
Eslovenia;13/07/2015;1,353€;0,566€;1,222€;0,533€;0,875€;0,492€
Eslovenia;06/07/2015;1,372€;0,582€;1,228€;0,538€;0,895€;0,508€
Eslovenia;29/06/2015;1,372€;0,582€;1,228€;0,538€;0,895€;0,508€
Eslovenia;22/06/2015;1,364€;0,568€;1,242€;0,549€;0,907€;0,518€
Eslovenia;15/06/2015;1,364€;0,568€;1,242€;0,549€;0,907€;0,518€
Eslovenia;08/06/2015;1,364€;0,558€;1,252€;0,557€;0,919€;0,528€
Eslovenia;01/06/2015;1,364€;0,558€;1,252€;0,557€;0,919€;0,528€
Eslovenia;25/05/2015;1,369€;0,562€;1,255€;0,560€;0,915€;0,524€
Eslovenia;18/05/2015;1,369€;0,562€;1,255€;0,560€;0,915€;0,524€
Eslovenia;11/05/2015;1,362€;0,557€;1,245€;0,552€;0,893€;0,506€
Eslovenia;04/05/2015;1,362€;0,557€;1,245€;0,552€;0,893€;0,506€
Eslovenia;27/04/2015;1,311€;0,515€;1,197€;0,512€;0,848€;0,469€
Eslovenia;20/04/2015;1,311€;0,515€;1,197€;0,512€;0,848€;0,469€
Eslovenia;13/04/2015;1,316€;0,519€;1,198€;0,513€;0,844€;0,466€
Eslovenia;30/03/2015;1,323€;0,525€;1,219€;0,530€;0,873€;0,490€
Eslovenia;23/03/2015;1,323€;0,525€;1,219€;0,530€;0,873€;0,490€
Eslovenia;16/03/2015;1,308€;0,500€;1,220€;0,531€;0,872€;0,489€
Eslovenia;09/03/2015;1,308€;0,500€;1,220€;0,531€;0,872€;0,489€
Eslovenia;02/03/2015;1,308€;0,477€;1,220€;0,507€;0,872€;0,470€
Eslovenia;23/02/2015;1,308€;0,477€;1,220€;0,507€;0,872€;0,470€
Eslovenia;16/02/2015;1,258€;0,420€;1,170€;0,450€;0,822€;0,412€
Eslovenia;09/02/2015;1,258€;0,420€;1,170€;0,450€;0,822€;0,412€
Eslovenia;02/02/2015;1,240€;0,406€;1,157€;0,440€;0,811€;0,402€
Eslovenia;26/01/2015;1,240€;0,406€;1,157€;0,440€;0,811€;0,402€
Eslovenia;19/01/2015;1,268€;0,428€;1,197€;0,473€;0,851€;0,435€
Eslovenia;12/01/2015;1,268€;0,428€;1,197€;0,473€;0,851€;0,435€
Eslovenia;05/01/2015;1,292€;0,448€;1,225€;0,496€;0,880€;0,457€
Eslovenia;19/12/2016;1,242€;0,454€;1,138€;0,444€;0,799€;0,411€
Eslovenia;12/12/2016;1,219€;0,435€;1,118€;0,427€;0,778€;0,394€
Eslovenia;05/12/2016;1,206€;0,425€;1,104€;0,416€;0,765€;0,383€
Eslovenia;28/11/2016;1,219€;0,435€;1,114€;0,424€;0,771€;0,388€
Eslovenia;21/11/2016;1,228€;0,443€;1,123€;0,432€;0,797€;0,409€
Eslovenia;14/11/2016;1,236€;0,449€;1,131€;0,438€;0,795€;0,407€
Eslovenia;07/11/2016;1,245€;0,457€;1,149€;0,453€;0,803€;0,414€
Eslovenia;31/10/2016;1,245€;0,457€;1,149€;0,453€;0,799€;0,411€
Eslovenia;24/10/2016;1,226€;0,441€;1,124€;0,433€;0,776€;0,392€
Eslovenia;17/10/2016;1,226€;0,441€;1,124€;0,433€;0,776€;0,392€
Eslovenia;10/10/2016;1,207€;0,426€;1,099€;0,412€;0,757€;0,376€
Eslovenia;03/10/2016;1,205€;0,424€;1,091€;0,405€;0,760€;0,379€
Eslovenia;26/09/2016;1,203€;0,422€;1,090€;0,405€;0,763€;0,381€
Eslovenia;19/09/2016;1,209€;0,427€;1,098€;0,412€;0,765€;0,383€
Eslovenia;12/09/2016;1,213€;0,431€;1,112€;0,423€;0,779€;0,395€
Eslovenia;05/09/2016;1,213€;0,431€;1,112€;0,423€;0,736€;0,359€
Eslovenia;29/08/2016;1,175€;0,399€;1,066€;0,385€;0,711€;0,339€
Eslovenia;22/08/2016;1,175€;0,399€;1,066€;0,385€;0,722€;0,348€
Eslovenia;15/08/2016;1,174€;0,399€;1,080€;0,397€;0,728€;0,352€
Eslovenia;08/08/2016;1,174€;0,399€;1,080€;0,397€;0,739€;0,362€
Eslovenia;01/08/2016;1,186€;0,408€;1,102€;0,415€;0,748€;0,369€
Eslovenia;25/07/2016;1,186€;0,408€;1,102€;0,415€;0,759€;0,378€
Eslovenia;18/07/2016;1,223€;0,439€;1,120€;0,429€;0,778€;0,394€
Eslovenia;11/07/2016;1,223€;0,439€;1,120€;0,429€;0,775€;0,391€
Eslovenia;04/07/2016;1,217€;0,434€;1,123€;0,432€;0,752€;0,373€
Eslovenia;27/06/2016;1,217€;0,434€;1,123€;0,432€;0,755€;0,374€
Eslovenia;20/06/2016;1,238€;0,451€;1,130€;0,438€;0,777€;0,393€
Eslovenia;13/06/2016;1,238€;0,451€;1,130€;0,438€;0,742€;0,364€
Eslovenia;06/06/2016;1,218€;0,435€;1,099€;0,412€;0,752€;0,372€
Eslovenia;30/05/2016;1,218€;0,435€;1,099€;0,412€;0,736€;0,359€
Eslovenia;23/05/2016;1,204€;0,423€;1,079€;0,396€;0,725€;0,350€
Eslovenia;16/05/2016;1,204€;0,423€;1,079€;0,396€;0,717€;0,344€
Eslovenia;09/05/2016;1,202€;0,422€;1,059€;0,379€;0,708€;0,336€
Eslovenia;02/05/2016;1,202€;0,422€;1,059€;0,379€;0,609€;0,255€
Eslovenia;25/04/2016;1,176€;0,400€;1,020€;0,347€;0,670€;0,305€
Eslovenia;18/04/2016;1,176€;0,400€;1,020€;0,347€;0,653€;0,291€
Eslovenia;11/04/2016;1,185€;0,408€;1,050€;0,372€;0,705€;0,334€
Eslovenia;04/04/2016;1,185€;0,408€;1,050€;0,372€;0,705€;0,334€
Eslovenia;21/03/2016;1,157€;0,383€;1,038€;0,364€;0,695€;0,327€
Eslovenia;14/03/2016;1,112€;0,346€;1,000€;0,333€;0,664€;0,302€
Eslovenia;07/03/2016;1,112€;0,346€;1,000€;0,333€;0,664€;0,302€
Eslovenia;29/02/2016;1,119€;0,352€;0,992€;0,326€;0,654€;0,294€
Eslovenia;22/02/2016;1,119€;0,352€;0,992€;0,326€;0,654€;0,294€
Eslovenia;15/02/2016;1,155€;0,381€;0,978€;0,315€;0,639€;0,281€
Eslovenia;08/02/2016;1,155€;0,381€;0,978€;0,315€;0,639€;0,281€
Eslovenia;01/02/2016;1,159€;0,389€;0,988€;0,332€;0,658€;0,297€
Eslovenia;25/01/2016;1,159€;0,389€;0,988€;0,332€;0,658€;0,297€
Eslovenia;18/01/2016;1,175€;0,402€;1,015€;0,354€;0,682€;0,317€
Eslovenia;11/01/2016;1,175€;0,402€;1,015€;0,354€;0,682€;0,317€
Eslovenia;04/01/2016;1,183€;0,409€;1,025€;0,364€;0,739€;0,328€
Eslovenia;18/12/2017;1,289€;0,480€;1,236€;0,511€;0,880€;0,468€
Eslovenia;11/12/2017;1,295€;0,485€;1,241€;0,515€;0,891€;0,477€
Eslovenia;04/12/2017;1,300€;0,489€;1,243€;0,516€;0,892€;0,478€
Eslovenia;27/11/2017;1,288€;0,480€;1,232€;0,507€;0,879€;0,467€
Eslovenia;20/11/2017;1,280€;0,473€;1,224€;0,501€;0,864€;0,455€
Eslovenia;13/11/2017;1,270€;0,464€;1,214€;0,493€;0,858€;0,450€
Eslovenia;06/11/2017;1,261€;0,457€;1,209€;0,488€;0,852€;0,445€
Eslovenia;30/10/2017;1,262€;0,458€;1,211€;0,490€;0,843€;0,438€
Eslovenia;23/10/2017;1,265€;0,460€;1,213€;0,492€;0,824€;0,422€
Eslovenia;16/10/2017;1,268€;0,463€;1,203€;0,484€;0,852€;0,445€
Eslovenia;09/10/2017;1,271€;0,466€;1,196€;0,478€;0,847€;0,441€
Eslovenia;02/10/2017;1,276€;0,470€;1,192€;0,474€;0,837€;0,433€
Eslovenia;25/09/2017;1,277€;0,470€;1,187€;0,471€;0,826€;0,424€
Eslovenia;18/09/2017;1,269€;0,464€;1,173€;0,459€;0,801€;0,403€
Eslovenia;11/09/2017;1,254€;0,451€;1,164€;0,452€;0,804€;0,406€
Eslovenia;04/09/2017;1,255€;0,453€;1,169€;0,456€;0,803€;0,405€
Eslovenia;28/08/2017;1,257€;0,454€;1,173€;0,459€;0,813€;0,413€
Eslovenia;21/08/2017;1,250€;0,448€;1,167€;0,454€;0,806€;0,407€
Eslovenia;14/08/2017;1,244€;0,444€;1,160€;0,448€;0,802€;0,404€
Eslovenia;07/08/2017;1,237€;0,438€;1,148€;0,439€;0,786€;0,391€
Eslovenia;31/07/2017;1,234€;0,435€;1,150€;0,440€;0,790€;0,394€
Eslovenia;24/07/2017;1,229€;0,431€;1,142€;0,434€;0,784€;0,389€
Eslovenia;17/07/2017;1,226€;0,429€;1,136€;0,429€;0,778€;0,384€
Eslovenia;10/07/2017;1,219€;0,423€;1,114€;0,411€;0,744€;0,356€
Eslovenia;03/07/2017;1,215€;0,420€;1,102€;0,401€;0,760€;0,370€
Eslovenia;26/06/2017;1,236€;0,437€;1,120€;0,416€;0,794€;0,397€
Eslovenia;19/06/2017;1,251€;0,449€;1,138€;0,430€;0,814€;0,414€
Eslovenia;12/06/2017;1,250€;0,448€;1,137€;0,430€;0,812€;0,412€
Eslovenia;05/06/2017;1,251€;0,449€;1,137€;0,430€;0,814€;0,414€
Eslovenia;29/05/2017;1,252€;0,450€;1,136€;0,429€;0,796€;0,399€
Eslovenia;22/05/2017;1,254€;0,452€;1,138€;0,431€;0,814€;0,413€
Eslovenia;15/05/2017;1,282€;0,475€;1,160€;0,449€;0,814€;0,414€
Eslovenia;08/05/2017;1,308€;0,496€;1,183€;0,467€;0,854€;0,446€
Eslovenia;01/05/2017;1,293€;0,483€;1,171€;0,458€;0,839€;0,434€
Eslovenia;24/04/2017;1,283€;0,475€;1,165€;0,452€;0,832€;0,429€
Eslovenia;10/04/2017;1,255€;0,453€;1,144€;0,435€;0,811€;0,411€
Eslovenia;03/04/2017;1,265€;0,461€;1,163€;0,451€;0,828€;0,425€
Eslovenia;27/03/2017;1,276€;0,469€;1,180€;0,465€;0,852€;0,445€
Eslovenia;20/03/2017;1,290€;0,481€;1,191€;0,474€;0,857€;0,449€
Eslovenia;13/03/2017;1,303€;0,491€;1,191€;0,474€;0,865€;0,456€
Eslovenia;06/03/2017;1,300€;0,489€;1,189€;0,472€;0,859€;0,450€
Eslovenia;27/02/2017;1,298€;0,487€;1,189€;0,472€;0,858€;0,450€
Eslovenia;20/02/2017;1,298€;0,488€;1,183€;0,467€;0,857€;0,449€
Eslovenia;13/02/2017;1,296€;0,486€;1,181€;0,466€;0,823€;0,421€
Eslovenia;06/02/2017;1,296€;0,486€;1,184€;0,468€;0,826€;0,423€
Eslovenia;30/01/2017;1,298€;0,487€;1,188€;0,472€;0,860€;0,451€
Eslovenia;23/01/2017;1,300€;0,490€;1,190€;0,473€;0,862€;0,453€
Eslovenia;16/01/2017;1,302€;0,491€;1,194€;0,476€;0,865€;0,456€
Eslovenia;09/01/2017;1,280€;0,473€;1,177€;0,463€;0,856€;0,448€
Eslovenia;02/01/2017;1,270€;0,478€;1,172€;0,472€;0,841€;0,445€
Eslovenia;17/12/2018;1,228€;0,460€;1,266€;0,569€;0,969€;0,541€
Eslovenia;10/12/2018;1,251€;0,479€;1,300€;0,597€;0,987€;0,556€
Eslovenia;03/12/2018;1,272€;0,495€;1,337€;0,627€;1,017€;0,580€
Eslovenia;26/11/2018;1,301€;0,520€;1,346€;0,634€;1,037€;0,596€
Eslovenia;19/11/2018;1,321€;0,536€;1,355€;0,641€;1,052€;0,609€
Eslovenia;12/11/2018;1,338€;0,550€;1,358€;0,644€;1,050€;0,608€
Eslovenia;05/11/2018;1,350€;0,560€;1,363€;0,648€;1,050€;0,607€
Eslovenia;29/10/2018;1,364€;0,571€;1,356€;0,643€;1,051€;0,608€
Eslovenia;22/10/2018;1,377€;0,582€;1,351€;0,638€;1,052€;0,609€
Eslovenia;15/10/2018;1,357€;0,566€;1,327€;0,619€;1,033€;0,593€
Eslovenia;08/10/2018;1,346€;0,556€;1,306€;0,602€;1,007€;0,572€
Eslovenia;01/10/2018;1,354€;0,563€;1,311€;0,605€;1,018€;0,581€
Eslovenia;24/09/2018;1,359€;0,567€;1,312€;0,607€;1,020€;0,583€
